Order No,Time from Pickup to Arrival
Order_No_24465,1431.06
Order_No_13527,985.66
Order_No_10788,2477.58
Order_No_743,2147.46
Order_No_1424,915.43
Order_No_14151,929.98
Order_No_2553,627.49
Order_No_26532,774.99
Order_No_7900,686.73
Order_No_24249,982.34
Order_No_27269,1720.8
Order_No_13310,4924.06
Order_No_22679,1023.06
Order_No_2074,1613.3
Order_No_20399,1377.97
Order_No_3652,1545.96
Order_No_14584,1305.37
Order_No_24756,2914.42
Order_No_4124,820.19
Order_No_1145,1411.35
Order_No_11727,967.75
Order_No_21432,1268.35
Order_No_8151,1769.76
Order_No_10733,1444.59
Order_No_7430,865.61
Order_No_16073,1179.11
Order_No_3703,843.81
Order_No_22730,2646.41
Order_No_7202,1206.17
Order_No_12393,1307.51
Order_No_25829,2649.68
Order_No_24220,1553.79
Order_No_794,1558.47
Order_No_4946,1232.4
Order_No_28124,1874.8
Order_No_202,1872.08
Order_No_24495,1318.9
Order_No_14105,1755.51
Order_No_21854,1235.56
Order_No_12688,1298.93
Order_No_22193,2192.17
Order_No_26132,1212.89
Order_No_1177,1056.95
Order_No_6127,697.35
Order_No_21239,801.28
Order_No_11821,1965.81
Order_No_12272,1007.13
Order_No_27666,404.8
Order_No_7530,1499.86
Order_No_18886,1108.1
Order_No_28008,1312.21
Order_No_9239,942.21
Order_No_21667,1998.24
Order_No_25871,1268.77
Order_No_13998,1099.9
Order_No_1728,640.2
Order_No_3749,1230.93
Order_No_2721,1698.72
Order_No_6052,2306.39
Order_No_10973,1187.13
Order_No_4647,1501.5
Order_No_19139,1487.38
Order_No_13292,3052.52
Order_No_11389,2290.97
Order_No_11606,1146.18
Order_No_14398,1829.72
Order_No_21493,1555.99
Order_No_28070,1648.36
Order_No_18042,1323.58
Order_No_15640,1013.12
Order_No_652,1076.5
Order_No_17252,2133.32
Order_No_2325,524.02
Order_No_17714,1896.56
Order_No_4041,1554.91
Order_No_7635,1333.7
Order_No_22804,1869.6
Order_No_22268,816.83
Order_No_4189,1639.24
Order_No_7072,1255.93
Order_No_28220,2609.06
Order_No_18561,691.31
Order_No_10403,1267.98
Order_No_3950,1780.44
Order_No_146,1776.67
Order_No_7314,953.7
Order_No_6828,2080.1
Order_No_7165,1234.75
Order_No_19095,890.07
Order_No_2893,2382.67
Order_No_21825,1434.4
Order_No_2529,1228.36
Order_No_20432,1198.02
Order_No_11906,1246.18
Order_No_22194,980.88
Order_No_19928,1066.1
Order_No_13623,1680.76
Order_No_1274,1370.83
Order_No_14264,1905.71
Order_No_1299,790.0
Order_No_6494,684.75
Order_No_18826,1256.05
Order_No_19550,1926.23
Order_No_22294,1071.87
Order_No_2916,661.97
Order_No_21434,2738.09
Order_No_23006,868.0
Order_No_1098,1019.68
Order_No_12447,1763.28
Order_No_26,1784.52
Order_No_24377,1380.81
Order_No_26620,1481.97
Order_No_14804,1074.25
Order_No_1147,1459.61
Order_No_2860,709.42
Order_No_647,1508.08
Order_No_13884,1667.81
Order_No_19181,828.27
Order_No_8752,2204.74
Order_No_11114,2091.02
Order_No_391,1240.52
Order_No_27479,1337.43
Order_No_9620,1240.77
Order_No_19085,1710.98
Order_No_17193,1901.72
Order_No_18002,1674.23
Order_No_24304,1813.2
Order_No_28096,1678.29
Order_No_20622,1133.61
Order_No_16117,2216.57
Order_No_9134,1827.38
Order_No_9157,2118.05
Order_No_15341,1988.83
Order_No_18602,1926.49
Order_No_19503,1109.56
Order_No_20384,1537.14
Order_No_2718,1018.16
Order_No_18302,2884.57
Order_No_15119,1258.08
Order_No_6442,1224.38
Order_No_14489,958.18
Order_No_10654,1509.19
Order_No_2216,2632.26
Order_No_9402,852.28
Order_No_27052,1114.04
Order_No_12274,1925.91
Order_No_17343,830.27
Order_No_25356,1082.48
Order_No_27615,2488.82
Order_No_7734,1429.96
Order_No_22968,848.66
Order_No_675,2273.5
Order_No_16077,1986.73
Order_No_19888,4455.45
Order_No_25993,1430.13
Order_No_12342,819.94
Order_No_13741,1331.93
Order_No_1172,888.13
Order_No_19269,949.1
Order_No_12086,2086.87
Order_No_17030,1205.88
Order_No_23381,1547.15
Order_No_16991,1251.52
Order_No_22619,1337.45
Order_No_2431,1922.09
Order_No_20883,1181.54
Order_No_5165,1334.59
Order_No_14695,1460.28
Order_No_3937,1475.96
Order_No_24394,1837.21
Order_No_22519,959.77
Order_No_15570,1367.39
Order_No_10325,1097.99
Order_No_1035,1031.76
Order_No_10746,1527.2
Order_No_14553,1133.8
Order_No_2982,1642.68
Order_No_11762,2652.14
Order_No_23499,1414.1
Order_No_17511,1662.14
Order_No_12666,1130.71
Order_No_24302,1182.13
Order_No_967,1718.2
Order_No_20190,1631.62
Order_No_19144,1091.57
Order_No_20653,961.39
Order_No_5388,1430.18
Order_No_15219,807.11
Order_No_5393,1347.43
Order_No_6293,1403.48
Order_No_18910,1092.77
Order_No_3425,2535.39
Order_No_9724,1334.4
Order_No_22540,1545.31
Order_No_23814,2533.15
Order_No_23385,1239.06
Order_No_21778,754.61
Order_No_7838,1814.54
Order_No_27870,1270.59
Order_No_16951,1604.12
Order_No_27600,3291.41
Order_No_9038,993.1
Order_No_21074,1494.86
Order_No_8100,1722.41
Order_No_9804,1435.6
Order_No_20450,2312.48
Order_No_3269,1404.78
Order_No_6267,2736.3
Order_No_12169,1241.95
Order_No_1039,1836.35
Order_No_16591,685.6
Order_No_2305,987.4
Order_No_27019,2359.94
Order_No_13669,1687.05
Order_No_12027,1187.46
Order_No_13790,1613.03
Order_No_336,608.28
Order_No_1690,910.97
Order_No_11400,3237.51
Order_No_28187,1251.47
Order_No_22736,2161.07
Order_No_15593,2267.97
Order_No_8404,1602.86
Order_No_25640,1624.28
Order_No_10912,1323.01
Order_No_5513,874.92
Order_No_1669,2330.82
Order_No_8078,1980.31
Order_No_7858,1081.54
Order_No_7226,401.07
Order_No_13937,1113.74
Order_No_5611,1372.49
Order_No_5686,1180.5
Order_No_6966,925.42
Order_No_13009,1244.61
Order_No_770,1292.43
Order_No_23504,1899.94
Order_No_14301,1257.33
Order_No_26942,1319.73
Order_No_22205,876.56
Order_No_3629,1149.34
Order_No_23450,1471.42
Order_No_1268,1069.61
Order_No_14502,1919.95
Order_No_3136,1051.13
Order_No_12108,1720.03
Order_No_25796,886.77
Order_No_16274,1326.71
Order_No_27499,1355.93
Order_No_5432,2348.23
Order_No_2143,963.04
Order_No_25873,1544.38
Order_No_13604,1642.14
Order_No_21971,1710.24
Order_No_11206,1405.97
Order_No_7944,1551.2
Order_No_14326,1049.32
Order_No_1100,1391.47
Order_No_20630,1253.79
Order_No_3109,2787.47
Order_No_28199,2223.55
Order_No_19341,3004.37
Order_No_13231,1155.83
Order_No_13341,2407.83
Order_No_24193,1277.42
Order_No_7284,719.7
Order_No_26441,1308.46
Order_No_18058,926.93
Order_No_1684,1415.32
Order_No_414,882.57
Order_No_17739,907.66
Order_No_11796,2253.08
Order_No_4240,2197.01
Order_No_23926,1578.54
Order_No_4195,1594.84
Order_No_11988,2259.87
Order_No_25430,1436.85
Order_No_3763,1833.69
Order_No_19577,2254.4
Order_No_13337,1077.7
Order_No_1167,868.0
Order_No_16676,1205.55
Order_No_26200,1715.17
Order_No_1519,2720.92
Order_No_20221,2197.13
Order_No_7696,1302.96
Order_No_24669,2023.42
Order_No_18914,1249.27
Order_No_11289,1428.53
Order_No_18487,1246.05
Order_No_17399,1135.43
Order_No_20515,1959.69
Order_No_23900,2871.32
Order_No_17795,1239.09
Order_No_10149,1511.71
Order_No_22247,1541.75
Order_No_5061,1315.18
Order_No_6370,712.08
Order_No_17796,1975.06
Order_No_4016,1163.89
Order_No_27554,1535.14
Order_No_24468,783.37
Order_No_3710,1428.64
Order_No_11037,1474.78
Order_No_19901,2006.52
Order_No_22670,1928.55
Order_No_6360,1912.41
Order_No_26780,1757.17
Order_No_11696,2348.96
Order_No_2840,643.46
Order_No_4235,1673.45
Order_No_14866,2034.95
Order_No_15410,1009.9
Order_No_19076,1078.86
Order_No_22280,1703.68
Order_No_23510,1231.52
Order_No_26925,852.07
Order_No_9973,1584.13
Order_No_11073,1922.37
Order_No_26380,1574.69
Order_No_3706,914.03
Order_No_14531,1274.45
Order_No_11103,1814.36
Order_No_14101,2417.55
Order_No_7429,1934.45
Order_No_1978,1070.81
Order_No_21901,656.51
Order_No_3037,612.7
Order_No_17794,780.02
Order_No_25149,1106.26
Order_No_20275,1338.93
Order_No_20142,1664.6
Order_No_16665,1355.07
Order_No_22523,2140.87
Order_No_24986,2588.43
Order_No_22764,2821.77
Order_No_5135,1367.31
Order_No_27585,1401.74
Order_No_15569,1384.87
Order_No_14577,2129.89
Order_No_17128,1125.65
Order_No_7265,2276.51
Order_No_9119,1286.61
Order_No_18550,1671.88
Order_No_28075,1784.34
Order_No_7044,956.14
Order_No_9788,1090.05
Order_No_14555,1422.7
Order_No_1511,1239.12
Order_No_25115,1398.43
Order_No_20925,954.13
Order_No_13634,1381.94
Order_No_1750,979.01
Order_No_15994,1100.42
Order_No_22501,2497.81
Order_No_28063,2819.79
Order_No_14957,1643.41
Order_No_16696,1492.9
Order_No_20198,2209.51
Order_No_25674,1244.89
Order_No_9030,1481.7
Order_No_1482,1289.16
Order_No_22368,2113.76
Order_No_14606,1561.51
Order_No_6673,1110.48
Order_No_104,1091.79
Order_No_9611,1195.59
Order_No_7551,981.63
Order_No_454,1474.85
Order_No_16486,2354.67
Order_No_4788,831.81
Order_No_24772,690.99
Order_No_3239,643.99
Order_No_20180,1539.29
Order_No_25233,1655.58
Order_No_27293,1478.83
Order_No_9129,1378.96
Order_No_17101,1119.34
Order_No_19497,1614.57
Order_No_8366,2285.43
Order_No_3724,1321.64
Order_No_3261,1900.91
Order_No_15913,1095.91
Order_No_20938,1531.85
Order_No_25892,2335.67
Order_No_7267,870.01
Order_No_8826,2011.3
Order_No_12877,2137.84
Order_No_7757,624.72
Order_No_2578,2194.92
Order_No_8207,3913.91
Order_No_10871,1562.81
Order_No_24478,1300.16
Order_No_10233,1071.35
Order_No_6474,1919.53
Order_No_24225,1196.89
Order_No_1123,1277.08
Order_No_6869,1924.03
Order_No_15681,3805.39
Order_No_16384,1291.08
Order_No_27124,2321.21
Order_No_1055,2381.06
Order_No_298,899.24
Order_No_16584,1426.33
Order_No_10846,2460.91
Order_No_21161,2224.61
Order_No_1331,1164.57
Order_No_18161,1098.87
Order_No_16912,1401.75
Order_No_1480,1462.48
Order_No_15653,1678.94
Order_No_10980,683.75
Order_No_19486,1039.81
Order_No_4609,857.83
Order_No_23595,1614.35
Order_No_16401,2348.96
Order_No_1316,1527.95
Order_No_21758,1599.39
Order_No_21173,1436.39
Order_No_2671,2453.08
Order_No_19265,1317.57
Order_No_14658,1730.68
Order_No_20229,1573.07
Order_No_4204,1628.27
Order_No_14479,1560.79
Order_No_21767,2176.75
Order_No_4331,1860.03
Order_No_447,823.64
Order_No_11176,3271.77
Order_No_25432,2403.19
Order_No_28222,1493.89
Order_No_24296,1422.22
Order_No_74,2351.23
Order_No_19143,1329.96
Order_No_7787,2153.49
Order_No_6345,1136.89
Order_No_4378,967.4
Order_No_25738,1135.38
Order_No_15535,1697.18
Order_No_9637,1122.13
Order_No_18420,1450.0
Order_No_8977,885.77
Order_No_3979,754.49
Order_No_20708,1094.87
Order_No_12461,2422.9
Order_No_4545,2759.71
Order_No_3249,993.49
Order_No_1919,599.9
Order_No_23113,814.34
Order_No_19490,1599.63
Order_No_1823,1698.85
Order_No_9237,1871.42
Order_No_12929,1262.85
Order_No_5415,2668.59
Order_No_16094,1071.06
Order_No_18145,1329.54
Order_No_3002,1267.37
Order_No_7805,555.82
Order_No_10297,1845.28
Order_No_11000,1233.62
Order_No_4452,1986.22
Order_No_19283,1287.63
Order_No_8861,2184.54
Order_No_27197,1220.67
Order_No_6309,978.08
Order_No_19383,1867.72
Order_No_24625,2507.37
Order_No_4712,1490.79
Order_No_20483,1465.87
Order_No_24340,1136.1
Order_No_15218,802.62
Order_No_18878,1889.48
Order_No_13430,1335.6
Order_No_4376,1182.61
Order_No_3787,1294.99
Order_No_23240,1553.03
Order_No_17241,2020.79
Order_No_2451,990.93
Order_No_5587,573.41
Order_No_7307,1606.49
Order_No_14206,1874.61
Order_No_22907,1357.83
Order_No_15744,1512.37
Order_No_15268,1109.59
Order_No_9544,3182.82
Order_No_2024,936.4
Order_No_2007,2653.12
Order_No_9855,1446.25
Order_No_20323,1225.83
Order_No_11679,978.95
Order_No_4881,1582.05
Order_No_10400,2231.0
Order_No_19214,1745.11
Order_No_3087,1596.22
Order_No_3143,1762.39
Order_No_8726,983.8
Order_No_9843,1636.23
Order_No_3908,1355.3
Order_No_22652,1266.79
Order_No_27141,450.13
Order_No_7856,771.34
Order_No_22404,1672.58
Order_No_26906,1059.9
Order_No_21571,1708.29
Order_No_21606,1743.33
Order_No_6383,2027.24
Order_No_3603,909.82
Order_No_2081,1033.06
Order_No_17925,2507.74
Order_No_8080,772.43
Order_No_23431,1543.38
Order_No_5980,1307.94
Order_No_21064,1214.05
Order_No_11565,1640.51
Order_No_8157,1229.61
Order_No_302,780.45
Order_No_3819,2135.46
Order_No_26419,877.95
Order_No_26048,1776.15
Order_No_7055,2029.73
Order_No_10077,1295.43
Order_No_11694,1506.35
Order_No_21450,2553.2
Order_No_18197,2173.33
Order_No_19376,974.97
Order_No_3842,1822.73
Order_No_18753,1530.05
Order_No_14330,1428.37
Order_No_5088,1844.3
Order_No_9023,812.54
Order_No_12663,1971.05
Order_No_740,924.74
Order_No_21626,979.91
Order_No_20011,1290.61
Order_No_1270,1186.8
Order_No_5015,1580.64
Order_No_21558,2473.53
Order_No_10053,718.12
Order_No_26407,2776.3
Order_No_3665,2049.79
Order_No_20909,2284.09
Order_No_13233,2717.64
Order_No_7234,880.56
Order_No_11909,1154.25
Order_No_27488,920.73
Order_No_2594,1219.16
Order_No_13750,1386.9
Order_No_25948,1317.29
Order_No_24341,1121.26
Order_No_14494,1234.81
Order_No_19201,1336.74
Order_No_17069,1330.36
Order_No_6177,1476.89
Order_No_22983,1115.61
Order_No_26236,1470.57
Order_No_20534,1310.46
Order_No_10687,1007.14
Order_No_11395,1625.96
Order_No_17134,1567.14
Order_No_685,508.8
Order_No_27898,1116.4
Order_No_12020,1629.6
Order_No_27466,1616.68
Order_No_28169,2062.33
Order_No_18690,1554.23
Order_No_1496,739.04
Order_No_21755,1381.5
Order_No_3243,2292.36
Order_No_25171,1170.47
Order_No_16543,1418.57
Order_No_17237,2442.65
Order_No_26134,829.05
Order_No_23531,521.38
Order_No_3114,2636.39
Order_No_23070,2526.47
Order_No_11341,2256.96
Order_No_17070,1968.61
Order_No_18804,2164.09
Order_No_28206,1364.13
Order_No_17465,1063.56
Order_No_11869,1593.92
Order_No_21636,2317.81
Order_No_20948,1367.01
Order_No_17263,790.32
Order_No_13693,1028.18
Order_No_27369,939.39
Order_No_14356,1461.76
Order_No_660,1009.35
Order_No_21020,2040.81
Order_No_25975,1208.81
Order_No_3682,2629.11
Order_No_25445,1076.09
Order_No_20602,1838.1
Order_No_28000,2075.93
Order_No_6527,2094.97
Order_No_11737,1534.28
Order_No_3729,1264.19
Order_No_19748,1253.62
Order_No_16210,1578.71
Order_No_27523,1849.02
Order_No_17852,1240.55
Order_No_28246,2159.16
Order_No_20240,1675.5
Order_No_14306,1551.04
Order_No_20605,1584.91
Order_No_26798,1104.06
Order_No_1097,808.78
Order_No_1935,1007.32
Order_No_20304,2059.67
Order_No_4343,1475.29
Order_No_22933,1181.0
Order_No_13702,2158.05
Order_No_14717,2397.98
Order_No_2403,976.67
Order_No_4114,1073.52
Order_No_12911,1792.01
Order_No_2367,1537.84
Order_No_21797,1156.93
Order_No_13905,1926.73
Order_No_20493,1817.97
Order_No_13066,1433.96
Order_No_15929,1324.69
Order_No_3452,508.38
Order_No_11436,1847.51
Order_No_27436,3137.24
Order_No_3180,2118.63
Order_No_6518,1882.64
Order_No_27622,1202.59
Order_No_10873,1673.9
Order_No_3592,1668.19
Order_No_12868,967.72
Order_No_15027,782.99
Order_No_25714,2294.46
Order_No_18836,1309.98
Order_No_26333,1874.84
Order_No_26584,1563.6
Order_No_7493,887.07
Order_No_11492,2859.1
Order_No_25724,1466.07
Order_No_20540,1640.43
Order_No_1492,2529.23
Order_No_12563,1895.29
Order_No_18079,1478.06
Order_No_16038,1057.45
Order_No_25840,1236.89
Order_No_1060,1901.82
Order_No_4179,1022.87
Order_No_26582,1628.9
Order_No_382,1141.68
Order_No_10707,1261.8
Order_No_23492,1536.08
Order_No_15046,1577.22
Order_No_22045,1414.65
Order_No_25000,2400.51
Order_No_26066,1402.12
Order_No_2853,1411.34
Order_No_4754,1987.98
Order_No_21029,2062.0
Order_No_4007,3042.84
Order_No_26663,2425.07
Order_No_3867,2557.22
Order_No_23010,1081.43
Order_No_21354,1987.44
Order_No_10470,2013.87
Order_No_20317,1909.41
Order_No_27842,2666.03
Order_No_5984,1763.08
Order_No_19247,1081.09
Order_No_11351,1974.06
Order_No_18097,1513.97
Order_No_14012,1996.83
Order_No_27549,2444.56
Order_No_15530,1352.02
Order_No_13522,971.37
Order_No_6115,2352.59
Order_No_18443,852.89
Order_No_12547,1398.55
Order_No_3534,952.85
Order_No_17821,1165.44
Order_No_25744,1332.89
Order_No_16069,1120.6
Order_No_13443,1023.88
Order_No_2755,970.42
Order_No_20077,1205.36
Order_No_1670,2615.31
Order_No_14086,867.35
Order_No_12347,1026.56
Order_No_9805,2603.62
Order_No_24598,2039.16
Order_No_23283,1515.1
Order_No_3639,1201.38
Order_No_14428,791.06
Order_No_9680,361.57
Order_No_15554,1542.96
Order_No_21294,2271.36
Order_No_26464,1351.07
Order_No_24632,1237.48
Order_No_27845,1009.95
Order_No_19309,1377.35
Order_No_12724,2660.09
Order_No_8108,1093.4
Order_No_6598,2168.41
Order_No_5777,1645.07
Order_No_19229,898.28
Order_No_14505,2846.94
Order_No_23567,2460.43
Order_No_25219,2376.42
Order_No_24087,1523.5
Order_No_26551,546.5
Order_No_7232,1112.65
Order_No_19728,3832.61
Order_No_10024,1407.97
Order_No_10496,1171.25
Order_No_7302,672.5
Order_No_19693,1628.69
Order_No_25414,1483.69
Order_No_24410,1379.52
Order_No_16953,1216.14
Order_No_6837,3410.65
Order_No_24933,2376.59
Order_No_26198,1382.14
Order_No_21628,1429.38
Order_No_11718,1532.05
Order_No_18468,1788.31
Order_No_1872,1286.71
Order_No_23149,1114.05
Order_No_19370,1457.85
Order_No_13807,2405.61
Order_No_4883,968.93
Order_No_7867,1100.33
Order_No_8296,1775.46
Order_No_6373,1260.41
Order_No_9999,756.55
Order_No_13445,699.97
Order_No_21546,2725.35
Order_No_5680,2142.43
Order_No_11518,1920.5
Order_No_9297,1758.18
Order_No_24696,2321.57
Order_No_18340,1910.16
Order_No_5113,1431.04
Order_No_23256,1297.25
Order_No_19652,1077.79
Order_No_5498,1062.54
Order_No_25918,1417.91
Order_No_2973,1880.24
Order_No_10515,2632.97
Order_No_13276,1649.88
Order_No_16518,866.13
Order_No_12672,1459.78
Order_No_8375,978.65
Order_No_18391,894.63
Order_No_15220,2846.3
Order_No_2106,1096.63
Order_No_15339,1664.47
Order_No_23752,1980.69
Order_No_12192,2202.65
Order_No_12262,1280.46
Order_No_16672,1270.25
Order_No_10103,1103.84
Order_No_4838,1352.42
Order_No_4273,1428.28
Order_No_13792,2118.63
Order_No_7785,2452.97
Order_No_14374,1565.57
Order_No_12727,1682.63
Order_No_27540,1607.8
Order_No_21070,1264.78
Order_No_1330,2996.86
Order_No_21400,1311.26
Order_No_4640,1436.12
Order_No_10170,1678.97
Order_No_12846,2847.48
Order_No_22718,1967.55
Order_No_7641,2462.06
Order_No_21080,1289.69
Order_No_20873,1570.98
Order_No_27719,1483.82
Order_No_9292,1357.91
Order_No_342,2338.61
Order_No_1200,2343.81
Order_No_6720,1710.07
Order_No_5775,1338.99
Order_No_17364,1455.76
Order_No_13387,1795.13
Order_No_18982,1144.59
Order_No_5920,1858.98
Order_No_18661,1340.97
Order_No_24129,1392.25
Order_No_9732,1557.81
Order_No_26100,1050.72
Order_No_3675,1748.46
Order_No_22380,1857.4
Order_No_21675,959.27
Order_No_9287,2448.77
Order_No_21645,1338.84
Order_No_8523,2508.25
Order_No_13879,2034.16
Order_No_14627,1109.66
Order_No_719,1355.89
Order_No_26952,1581.34
Order_No_2603,2584.94
Order_No_8161,1286.07
Order_No_20659,1450.96
Order_No_5052,2770.37
Order_No_7393,2098.61
Order_No_28137,1455.0
Order_No_5331,1034.43
Order_No_10073,2197.37
Order_No_9638,1586.05
Order_No_24307,864.98
Order_No_24147,2500.65
Order_No_22364,1280.41
Order_No_500,1539.71
Order_No_2491,948.01
Order_No_18628,1215.0
Order_No_6408,1021.16
Order_No_17456,881.16
Order_No_10448,1351.93
Order_No_25423,988.11
Order_No_862,1222.17
Order_No_17200,1999.11
Order_No_347,935.54
Order_No_22067,1652.29
Order_No_21865,1435.08
Order_No_1175,943.38
Order_No_1247,697.68
Order_No_8334,1476.09
Order_No_7863,1209.83
Order_No_10133,1060.84
Order_No_11465,1873.21
Order_No_2162,3037.38
Order_No_13651,926.96
Order_No_1585,957.8
Order_No_401,922.16
Order_No_21583,1533.67
Order_No_4667,1380.68
Order_No_6100,910.52
Order_No_25822,2907.62
Order_No_8007,1577.84
Order_No_9480,2092.96
Order_No_1557,1500.51
Order_No_7335,2072.81
Order_No_16968,1654.48
Order_No_15371,1291.35
Order_No_12067,556.33
Order_No_18608,3008.02
Order_No_932,776.73
Order_No_24286,1254.42
Order_No_8191,1395.21
Order_No_11609,1875.55
Order_No_3621,1648.84
Order_No_18538,2363.55
Order_No_23813,1851.95
Order_No_24400,1116.72
Order_No_3036,761.51
Order_No_14680,1240.21
Order_No_11980,1405.32
Order_No_25406,1770.87
Order_No_7487,1361.31
Order_No_8675,1499.37
Order_No_22026,959.68
Order_No_7556,2065.66
Order_No_6553,2945.76
Order_No_20548,1698.53
Order_No_11094,1686.29
Order_No_20022,1586.28
Order_No_25836,2712.97
Order_No_18235,1073.84
Order_No_10943,2638.43
Order_No_14551,1173.59
Order_No_16360,1380.49
Order_No_22792,2221.42
Order_No_28121,1888.68
Order_No_180,2687.19
Order_No_17888,1527.42
Order_No_15225,2555.46
Order_No_5805,1281.92
Order_No_21364,1823.15
Order_No_9051,1170.53
Order_No_25337,866.45
Order_No_2561,855.41
Order_No_19284,1020.69
Order_No_7205,1633.58
Order_No_8356,2177.1
Order_No_13382,1141.98
Order_No_13480,1477.61
Order_No_15687,1551.01
Order_No_5992,2037.88
Order_No_19589,1234.41
Order_No_21950,1318.4
Order_No_17066,2301.28
Order_No_4900,1164.69
Order_No_12750,2752.34
Order_No_13130,1396.59
Order_No_22215,1044.64
Order_No_1412,1601.14
Order_No_21259,1170.33
Order_No_10629,1949.75
Order_No_28183,1432.77
Order_No_9504,926.49
Order_No_8856,591.53
Order_No_16588,989.4
Order_No_16640,1531.12
Order_No_18267,1334.53
Order_No_8526,1973.94
Order_No_10212,2053.45
Order_No_15728,1429.75
Order_No_7934,1354.61
Order_No_14391,984.41
Order_No_11497,2745.57
Order_No_26985,943.07
Order_No_1736,1697.98
Order_No_8112,738.11
Order_No_12948,1739.37
Order_No_2522,1610.91
Order_No_9315,1144.23
Order_No_16086,1659.97
Order_No_18028,1076.05
Order_No_25042,1184.23
Order_No_25072,2410.19
Order_No_16560,1334.29
Order_No_6785,1472.82
Order_No_5674,1222.79
Order_No_23335,1401.63
Order_No_24269,1126.51
Order_No_16209,2783.74
Order_No_9602,1826.06
Order_No_10825,1665.53
Order_No_16657,1255.25
Order_No_5972,1214.82
Order_No_23516,1166.8
Order_No_5731,741.25
Order_No_26959,2625.58
Order_No_12510,1276.68
Order_No_25592,2699.67
Order_No_157,1167.27
Order_No_6675,1747.32
Order_No_26538,2473.82
Order_No_25083,1517.85
Order_No_23893,2442.27
Order_No_16608,2117.11
Order_No_11571,1909.8
Order_No_7871,3526.15
Order_No_2789,1072.4
Order_No_4522,863.18
Order_No_8736,1049.39
Order_No_14349,2146.93
Order_No_24455,1960.5
Order_No_19389,890.51
Order_No_5559,1867.34
Order_No_26394,1990.92
Order_No_26341,2228.94
Order_No_15367,1771.33
Order_No_19089,1070.77
Order_No_7010,2108.48
Order_No_24195,622.76
Order_No_17907,1227.98
Order_No_10135,1106.18
Order_No_26212,1435.6
Order_No_9065,1818.34
Order_No_1976,1253.71
Order_No_26332,1920.33
Order_No_4877,1072.73
Order_No_14546,2434.61
Order_No_28230,2990.6
Order_No_24615,1428.03
Order_No_26355,1385.74
Order_No_10848,1182.99
Order_No_18565,1427.92
Order_No_6708,1405.79
Order_No_14439,1402.44
Order_No_4913,1354.04
Order_No_14515,1765.92
Order_No_18056,1398.3
Order_No_12188,855.22
Order_No_5413,2062.66
Order_No_17508,1107.73
Order_No_16622,1079.23
Order_No_21188,1132.72
Order_No_18792,1188.36
Order_No_2577,1836.18
Order_No_8145,765.11
Order_No_7837,1789.42
Order_No_1206,2552.21
Order_No_7996,3053.47
Order_No_23716,2108.28
Order_No_18231,1295.36
Order_No_4221,1134.74
Order_No_14802,1392.0
Order_No_22396,1253.43
Order_No_13713,1281.44
Order_No_20690,868.31
Order_No_9846,1139.36
Order_No_8870,933.2
Order_No_8437,2512.91
Order_No_15567,2450.39
Order_No_22604,1529.54
Order_No_28115,2130.05
Order_No_14578,1348.66
Order_No_6163,2028.33
Order_No_9770,1485.64
Order_No_19537,1110.63
Order_No_20554,2539.14
Order_No_4482,836.02
Order_No_4770,1750.9
Order_No_24442,3266.8
Order_No_13192,1334.0
Order_No_20797,1592.98
Order_No_13214,1438.26
Order_No_8699,1137.59
Order_No_1678,1037.38
Order_No_5605,2267.69
Order_No_8422,2638.77
Order_No_27321,1293.84
Order_No_19030,649.62
Order_No_8152,2500.19
Order_No_15176,849.16
Order_No_9688,2249.3
Order_No_590,1441.07
Order_No_17474,1293.02
Order_No_11300,974.94
Order_No_18934,1279.97
Order_No_8967,1768.85
Order_No_13917,1640.69
Order_No_2657,1292.49
Order_No_9628,1637.48
Order_No_13096,1397.62
Order_No_15766,1590.15
Order_No_27131,1383.01
Order_No_14530,2672.89
Order_No_10563,1963.85
Order_No_6990,1550.12
Order_No_1970,1790.88
Order_No_21270,1909.89
Order_No_16123,1248.5
Order_No_25225,796.71
Order_No_9133,1374.54
Order_No_19478,1552.31
Order_No_26487,1621.86
Order_No_23220,1426.57
Order_No_24611,1445.8
Order_No_26783,1161.53
Order_No_8424,1090.79
Order_No_25017,2007.57
Order_No_340,1696.56
Order_No_11178,1898.88
Order_No_12431,2556.67
Order_No_19611,1347.43
Order_No_21376,1427.26
Order_No_14637,1179.3
Order_No_8668,1480.76
Order_No_19010,939.92
Order_No_14601,2183.04
Order_No_27113,1373.7
Order_No_5142,981.19
Order_No_25288,2075.9
Order_No_8771,1696.18
Order_No_1248,1423.6
Order_No_11858,1547.6
Order_No_8264,1664.31
Order_No_21737,2619.25
Order_No_26130,1622.73
Order_No_1799,2120.36
Order_No_6677,1461.6
Order_No_9885,1791.76
Order_No_14353,1944.8
Order_No_19184,906.69
Order_No_2240,1735.36
Order_No_17187,1276.54
Order_No_14143,1497.79
Order_No_14053,1367.34
Order_No_5905,1466.23
Order_No_20412,3040.13
Order_No_22259,2487.34
Order_No_16558,984.98
Order_No_19288,860.78
Order_No_13992,3726.3
Order_No_13972,2305.78
Order_No_27404,816.85
Order_No_12062,1046.52
Order_No_8477,1691.02
Order_No_367,741.21
Order_No_4109,1892.45
Order_No_24899,1693.76
Order_No_19938,1732.92
Order_No_25969,1626.48
Order_No_8379,2010.63
Order_No_17960,1083.35
Order_No_21081,1522.45
Order_No_17788,1944.84
