Order No,Time from Pickup to Arrival
Order_No_24465,1426.12
Order_No_13527,975.2
Order_No_10788,2471.2
Order_No_743,2147.43
Order_No_1424,919.94
Order_No_14151,930.23
Order_No_2553,627.0
Order_No_26532,785.72
Order_No_7900,689.66
Order_No_24249,982.69
Order_No_27269,1720.87
Order_No_13310,4919.53
Order_No_22679,1020.6
Order_No_2074,1623.76
Order_No_20399,1378.77
Order_No_3652,1558.03
Order_No_14584,1316.07
Order_No_24756,2917.98
Order_No_4124,821.67
Order_No_1145,1411.29
Order_No_11727,967.53
Order_No_21432,1270.65
Order_No_8151,1761.83
Order_No_10733,1441.48
Order_No_7430,867.89
Order_No_16073,1178.46
Order_No_3703,843.04
Order_No_22730,2644.7
Order_No_7202,1205.18
Order_No_12393,1298.12
Order_No_25829,2649.09
Order_No_24220,1548.91
Order_No_794,1562.66
Order_No_4946,1230.69
Order_No_28124,1880.15
Order_No_202,1868.1
Order_No_24495,1322.62
Order_No_14105,1761.49
Order_No_21854,1233.09
Order_No_12688,1296.09
Order_No_22193,2177.91
Order_No_26132,1210.11
Order_No_1177,1057.08
Order_No_6127,701.26
Order_No_21239,794.8
Order_No_11821,1968.99
Order_No_12272,1013.7
Order_No_27666,416.84
Order_No_7530,1508.83
Order_No_18886,1102.31
Order_No_28008,1313.23
Order_No_9239,944.48
Order_No_21667,1999.67
Order_No_25871,1265.52
Order_No_13998,1107.26
Order_No_1728,663.93
Order_No_3749,1228.7
Order_No_2721,1685.9
Order_No_6052,2298.4
Order_No_10973,1189.83
Order_No_4647,1505.74
Order_No_19139,1475.9
Order_No_13292,3058.44
Order_No_11389,2289.51
Order_No_11606,1143.92
Order_No_14398,1831.44
Order_No_21493,1556.24
Order_No_28070,1649.57
Order_No_18042,1328.13
Order_No_15640,1014.15
Order_No_652,1079.38
Order_No_17252,2133.63
Order_No_2325,529.44
Order_No_17714,1892.94
Order_No_4041,1553.53
Order_No_7635,1330.59
Order_No_22804,1875.87
Order_No_22268,821.56
Order_No_4189,1628.02
Order_No_7072,1259.91
Order_No_28220,2610.49
Order_No_18561,690.47
Order_No_10403,1277.82
Order_No_3950,1777.72
Order_No_146,1770.76
Order_No_7314,955.68
Order_No_6828,2073.87
Order_No_7165,1236.44
Order_No_19095,895.2
Order_No_2893,2370.55
Order_No_21825,1430.89
Order_No_2529,1229.27
Order_No_20432,1201.25
Order_No_11906,1236.77
Order_No_22194,980.71
Order_No_19928,1057.31
Order_No_13623,1690.68
Order_No_1274,1371.8
Order_No_14264,1907.82
Order_No_1299,794.1
Order_No_6494,685.39
Order_No_18826,1258.32
Order_No_19550,1931.84
Order_No_22294,1077.15
Order_No_2916,649.92
Order_No_21434,2739.25
Order_No_23006,869.18
Order_No_1098,1022.88
Order_No_12447,1765.7
Order_No_26,1783.53
Order_No_24377,1380.52
Order_No_26620,1483.64
Order_No_14804,1080.56
Order_No_1147,1455.65
Order_No_2860,715.96
Order_No_647,1521.68
Order_No_13884,1664.36
Order_No_19181,829.9
Order_No_8752,2200.31
Order_No_11114,2085.99
Order_No_391,1231.13
Order_No_27479,1338.25
Order_No_9620,1239.51
Order_No_19085,1713.41
Order_No_17193,1906.08
Order_No_18002,1669.26
Order_No_24304,1812.9
Order_No_28096,1676.16
Order_No_20622,1128.07
Order_No_16117,2241.61
Order_No_9134,1821.89
Order_No_9157,2120.73
Order_No_15341,1983.33
Order_No_18602,1930.74
Order_No_19503,1107.08
Order_No_20384,1542.39
Order_No_2718,1019.48
Order_No_18302,2869.06
Order_No_15119,1254.57
Order_No_6442,1225.19
Order_No_14489,960.31
Order_No_10654,1507.51
Order_No_2216,2644.78
Order_No_9402,853.14
Order_No_27052,1114.15
Order_No_12274,1927.09
Order_No_17343,836.63
Order_No_25356,1063.63
Order_No_27615,2489.11
Order_No_7734,1427.42
Order_No_22968,852.91
Order_No_675,2279.53
Order_No_16077,1983.86
Order_No_19888,4440.85
Order_No_25993,1428.41
Order_No_12342,819.7
Order_No_13741,1337.85
Order_No_1172,887.34
Order_No_19269,954.18
Order_No_12086,2086.6
Order_No_17030,1210.36
Order_No_23381,1548.23
Order_No_16991,1245.11
Order_No_22619,1339.32
Order_No_2431,1932.48
Order_No_20883,1187.8
Order_No_5165,1333.84
Order_No_14695,1470.51
Order_No_3937,1477.37
Order_No_24394,1835.72
Order_No_22519,959.46
Order_No_15570,1363.09
Order_No_10325,1099.36
Order_No_1035,1041.11
Order_No_10746,1529.34
Order_No_14553,1131.71
Order_No_2982,1644.61
Order_No_11762,2653.18
Order_No_23499,1409.85
Order_No_17511,1665.78
Order_No_12666,1134.82
Order_No_24302,1170.63
Order_No_967,1722.24
Order_No_20190,1650.01
Order_No_19144,1091.2
Order_No_20653,962.75
Order_No_5388,1430.87
Order_No_15219,804.09
Order_No_5393,1349.76
Order_No_6293,1400.23
Order_No_18910,1092.26
Order_No_3425,2539.24
Order_No_9724,1334.12
Order_No_22540,1549.52
Order_No_23814,2523.9
Order_No_23385,1242.0
Order_No_21778,757.07
Order_No_7838,1820.66
Order_No_27870,1292.97
Order_No_16951,1607.17
Order_No_27600,3282.27
Order_No_9038,996.52
Order_No_21074,1499.08
Order_No_8100,1719.12
Order_No_9804,1437.15
Order_No_20450,2310.44
Order_No_3269,1405.46
Order_No_6267,2735.14
Order_No_12169,1245.0
Order_No_1039,1817.08
Order_No_16591,690.66
Order_No_2305,995.13
Order_No_27019,2360.39
Order_No_13669,1673.62
Order_No_12027,1181.23
Order_No_13790,1644.25
Order_No_336,611.32
Order_No_1690,909.0
Order_No_11400,3237.56
Order_No_28187,1251.41
Order_No_22736,2135.62
Order_No_15593,2264.46
Order_No_8404,1588.06
Order_No_25640,1628.35
Order_No_10912,1322.04
Order_No_5513,875.49
Order_No_1669,2333.5
Order_No_8078,1980.77
Order_No_7858,1084.66
Order_No_7226,405.11
Order_No_13937,1109.35
Order_No_5611,1369.89
Order_No_5686,1175.31
Order_No_6966,925.52
Order_No_13009,1244.74
Order_No_770,1313.16
Order_No_23504,1903.3
Order_No_14301,1257.63
Order_No_26942,1324.44
Order_No_22205,866.92
Order_No_3629,1152.18
Order_No_23450,1465.66
Order_No_1268,1070.07
Order_No_14502,1925.67
Order_No_3136,1049.92
Order_No_12108,1722.57
Order_No_25796,882.7
Order_No_16274,1330.81
Order_No_27499,1346.32
Order_No_5432,2336.77
Order_No_2143,963.22
Order_No_25873,1538.98
Order_No_13604,1642.07
Order_No_21971,1714.6
Order_No_11206,1404.72
Order_No_7944,1554.14
Order_No_14326,1048.2
Order_No_1100,1393.32
Order_No_20630,1267.59
Order_No_3109,2785.42
Order_No_28199,2223.27
Order_No_19341,2999.04
Order_No_13231,1154.79
Order_No_13341,2437.4
Order_No_24193,1295.13
Order_No_7284,723.12
Order_No_26441,1308.94
Order_No_18058,927.29
Order_No_1684,1417.4
Order_No_414,878.15
Order_No_17739,906.9
Order_No_11796,2254.72
Order_No_4240,2191.85
Order_No_23926,1584.25
Order_No_4195,1597.95
Order_No_11988,2256.33
Order_No_25430,1449.32
Order_No_3763,1832.39
Order_No_19577,2258.84
Order_No_13337,1080.78
Order_No_1167,870.82
Order_No_16676,1202.49
Order_No_26200,1696.21
Order_No_1519,2708.18
Order_No_20221,2196.14
Order_No_7696,1304.87
Order_No_24669,2021.77
Order_No_18914,1252.09
Order_No_11289,1434.9
Order_No_18487,1243.35
Order_No_17399,1137.14
Order_No_20515,1951.14
Order_No_23900,2871.81
Order_No_17795,1231.92
Order_No_10149,1511.43
Order_No_22247,1543.66
Order_No_5061,1309.5
Order_No_6370,716.11
Order_No_17796,1978.14
Order_No_4016,1167.98
Order_No_27554,1534.84
Order_No_24468,786.73
Order_No_3710,1431.27
Order_No_11037,1479.92
Order_No_19901,2004.69
Order_No_22670,1930.57
Order_No_6360,1911.32
Order_No_26780,1753.5
Order_No_11696,2346.38
Order_No_2840,650.77
Order_No_4235,1671.86
Order_No_14866,2038.28
Order_No_15410,1022.52
Order_No_19076,1084.13
Order_No_22280,1689.57
Order_No_23510,1233.89
Order_No_26925,848.29
Order_No_9973,1588.16
Order_No_11073,1928.97
Order_No_26380,1578.28
Order_No_3706,917.56
Order_No_14531,1276.69
Order_No_11103,1806.23
Order_No_14101,2415.8
Order_No_7429,1936.77
Order_No_1978,1070.66
Order_No_21901,659.2
Order_No_3037,643.24
Order_No_17794,778.54
Order_No_25149,1108.01
Order_No_20275,1339.62
Order_No_20142,1667.46
Order_No_16665,1358.09
Order_No_22523,2138.56
Order_No_24986,2592.52
Order_No_22764,2826.14
Order_No_5135,1360.96
Order_No_27585,1400.29
Order_No_15569,1384.17
Order_No_14577,2114.99
Order_No_17128,1125.88
Order_No_7265,2274.87
Order_No_9119,1287.13
Order_No_18550,1684.89
Order_No_28075,1770.44
Order_No_7044,956.91
Order_No_9788,1090.2
Order_No_14555,1419.64
Order_No_1511,1238.92
Order_No_25115,1403.95
Order_No_20925,953.8
Order_No_13634,1385.57
Order_No_1750,976.71
Order_No_15994,1102.64
Order_No_22501,2502.67
Order_No_28063,2822.58
Order_No_14957,1651.35
Order_No_16696,1495.29
Order_No_20198,2204.74
Order_No_25674,1246.07
Order_No_9030,1486.64
Order_No_1482,1288.53
Order_No_22368,2113.31
Order_No_14606,1568.66
Order_No_6673,1104.21
Order_No_104,1093.89
Order_No_9611,1201.75
Order_No_7551,974.62
Order_No_454,1474.85
Order_No_16486,2361.06
Order_No_4788,835.51
Order_No_24772,692.2
Order_No_3239,643.99
Order_No_20180,1530.31
Order_No_25233,1655.64
Order_No_27293,1483.07
Order_No_9129,1374.94
Order_No_17101,1120.75
Order_No_19497,1618.7
Order_No_8366,2287.94
Order_No_3724,1325.79
Order_No_3261,1904.81
Order_No_15913,1103.55
Order_No_20938,1537.86
Order_No_25892,2328.77
Order_No_7267,869.94
Order_No_8826,2013.09
Order_No_12877,2132.69
Order_No_7757,630.67
Order_No_2578,2186.64
Order_No_8207,3903.74
Order_No_10871,1570.27
Order_No_24478,1302.8
Order_No_10233,1070.48
Order_No_6474,1928.36
Order_No_24225,1202.02
Order_No_1123,1280.62
Order_No_6869,1922.62
Order_No_15681,3805.28
Order_No_16384,1297.0
Order_No_27124,2309.73
Order_No_1055,2384.17
Order_No_298,898.13
Order_No_16584,1416.72
Order_No_10846,2464.22
Order_No_21161,2220.6
Order_No_1331,1166.03
Order_No_18161,1099.49
Order_No_16912,1411.1
Order_No_1480,1464.05
Order_No_15653,1681.09
Order_No_10980,689.96
Order_No_19486,1040.13
Order_No_4609,858.48
Order_No_23595,1614.75
Order_No_16401,2352.19
Order_No_1316,1534.9
Order_No_21758,1597.7
Order_No_21173,1437.25
Order_No_2671,2448.49
Order_No_19265,1319.98
Order_No_14658,1734.71
Order_No_20229,1578.12
Order_No_4204,1613.79
Order_No_14479,1567.84
Order_No_21767,2180.58
Order_No_4331,1860.75
Order_No_447,828.95
Order_No_11176,3263.87
Order_No_25432,2404.5
Order_No_28222,1485.9
Order_No_24296,1417.58
Order_No_74,2361.67
Order_No_19143,1331.86
Order_No_7787,2151.78
Order_No_6345,1137.77
Order_No_4378,965.82
Order_No_25738,1142.72
Order_No_15535,1689.22
Order_No_9637,1128.27
Order_No_18420,1452.88
Order_No_8977,885.93
Order_No_3979,760.01
Order_No_20708,1094.08
Order_No_12461,2382.71
Order_No_4545,2764.02
Order_No_3249,993.07
Order_No_1919,600.49
Order_No_23113,824.15
Order_No_19490,1600.9
Order_No_1823,1698.78
Order_No_9237,1862.81
Order_No_12929,1259.32
Order_No_5415,2658.73
Order_No_16094,1069.52
Order_No_18145,1337.22
Order_No_3002,1267.16
Order_No_7805,565.25
Order_No_10297,1850.76
Order_No_11000,1231.91
Order_No_4452,1985.05
Order_No_19283,1284.24
Order_No_8861,2175.95
Order_No_27197,1232.16
Order_No_6309,973.35
Order_No_19383,1868.46
Order_No_24625,2502.89
Order_No_4712,1502.69
Order_No_20483,1461.99
Order_No_24340,1125.47
Order_No_15218,804.26
Order_No_18878,1888.74
Order_No_13430,1333.05
Order_No_4376,1183.11
Order_No_3787,1296.73
Order_No_23240,1555.72
Order_No_17241,2015.96
Order_No_2451,993.09
Order_No_5587,574.78
Order_No_7307,1602.43
Order_No_14206,1870.65
Order_No_22907,1360.41
Order_No_15744,1509.74
Order_No_15268,1112.84
Order_No_9544,3174.75
Order_No_2024,937.14
Order_No_2007,2654.87
Order_No_9855,1453.29
Order_No_20323,1223.08
Order_No_11679,978.18
Order_No_4881,1578.76
Order_No_10400,2236.47
Order_No_19214,1744.6
Order_No_3087,1599.19
Order_No_3143,1745.4
Order_No_8726,1000.7
Order_No_9843,1629.43
Order_No_3908,1357.04
Order_No_22652,1263.03
Order_No_27141,456.26
Order_No_7856,775.84
Order_No_22404,1672.72
Order_No_26906,1057.3
Order_No_21571,1714.07
Order_No_21606,1746.05
Order_No_6383,2013.92
Order_No_3603,912.04
Order_No_2081,1018.27
Order_No_17925,2505.58
Order_No_8080,786.17
Order_No_23431,1544.68
Order_No_5980,1297.1
Order_No_21064,1218.21
Order_No_11565,1631.84
Order_No_8157,1227.32
Order_No_302,785.39
Order_No_3819,2132.77
Order_No_26419,883.22
Order_No_26048,1764.37
Order_No_7055,2031.77
Order_No_10077,1299.75
Order_No_11694,1509.67
Order_No_21450,2554.57
Order_No_18197,2179.93
Order_No_19376,977.77
Order_No_3842,1822.0
Order_No_18753,1523.76
Order_No_14330,1424.95
Order_No_5088,1850.46
Order_No_9023,813.07
Order_No_12663,1967.77
Order_No_740,919.01
Order_No_21626,981.82
Order_No_20011,1297.57
Order_No_1270,1185.48
Order_No_5015,1577.28
Order_No_21558,2478.65
Order_No_10053,718.21
Order_No_26407,2764.73
Order_No_3665,2051.83
Order_No_20909,2286.27
Order_No_13233,2717.78
Order_No_7234,883.21
Order_No_11909,1138.48
Order_No_27488,920.51
Order_No_2594,1212.21
Order_No_13750,1399.43
Order_No_25948,1319.39
Order_No_24341,1121.64
Order_No_14494,1238.59
Order_No_19201,1334.59
Order_No_17069,1329.85
Order_No_6177,1468.39
Order_No_22983,1114.95
Order_No_26236,1469.6
Order_No_20534,1311.0
Order_No_10687,1010.23
Order_No_11395,1628.61
Order_No_17134,1569.72
Order_No_685,514.66
Order_No_27898,1112.7
Order_No_12020,1623.27
Order_No_27466,1617.13
Order_No_28169,2064.9
Order_No_18690,1552.3
Order_No_1496,739.65
Order_No_21755,1373.17
Order_No_3243,2303.15
Order_No_25171,1174.19
Order_No_16543,1419.46
Order_No_17237,2424.31
Order_No_26134,835.25
Order_No_23531,521.94
Order_No_3114,2637.36
Order_No_23070,2529.25
Order_No_11341,2253.66
Order_No_17070,1962.81
Order_No_18804,2169.94
Order_No_28206,1361.22
Order_No_17465,1060.25
Order_No_11869,1613.21
Order_No_21636,2316.68
Order_No_20948,1358.95
Order_No_17263,795.25
Order_No_13693,1032.14
Order_No_27369,939.58
Order_No_14356,1459.76
Order_No_660,1009.6
Order_No_21020,2043.7
Order_No_25975,1209.0
Order_No_3682,2628.4
Order_No_25445,1075.96
Order_No_20602,1834.01
Order_No_28000,2075.53
Order_No_6527,2101.87
Order_No_11737,1527.6
Order_No_3729,1266.49
Order_No_19748,1250.23
Order_No_16210,1583.39
Order_No_27523,1847.85
Order_No_17852,1248.38
Order_No_28246,2161.88
Order_No_20240,1672.97
Order_No_14306,1561.76
Order_No_20605,1576.95
Order_No_26798,1110.04
Order_No_1097,812.2
Order_No_1935,1017.27
Order_No_20304,2045.83
Order_No_4343,1475.78
Order_No_22933,1178.95
Order_No_13702,2155.7
Order_No_14717,2397.03
Order_No_2403,975.63
Order_No_4114,1074.44
Order_No_12911,1792.85
Order_No_2367,1528.22
Order_No_21797,1158.22
Order_No_13905,1928.71
Order_No_20493,1816.22
Order_No_13066,1438.64
Order_No_15929,1320.79
Order_No_3452,516.09
Order_No_11436,1837.43
Order_No_27436,3140.44
Order_No_3180,2123.53
Order_No_6518,1885.54
Order_No_27622,1205.73
Order_No_10873,1672.62
Order_No_3592,1662.19
Order_No_12868,968.86
Order_No_15027,785.99
Order_No_25714,2284.12
Order_No_18836,1315.65
Order_No_26333,1880.13
Order_No_26584,1555.48
Order_No_7493,887.34
Order_No_11492,2860.91
Order_No_25724,1466.05
Order_No_20540,1635.52
Order_No_1492,2528.81
Order_No_12563,1916.5
Order_No_18079,1477.34
Order_No_16038,1064.32
Order_No_25840,1236.53
Order_No_1060,1900.11
Order_No_4179,1023.34
Order_No_26582,1626.33
Order_No_382,1137.9
Order_No_10707,1259.75
Order_No_23492,1532.85
Order_No_15046,1575.94
Order_No_22045,1405.13
Order_No_25000,2402.99
Order_No_26066,1403.88
Order_No_2853,1409.47
Order_No_4754,1982.1
Order_No_21029,2063.99
Order_No_4007,3034.77
Order_No_26663,2422.7
Order_No_3867,2562.34
Order_No_23010,1080.88
Order_No_21354,1998.26
Order_No_10470,2014.01
Order_No_20317,1908.61
Order_No_27842,2665.98
Order_No_5984,1764.11
Order_No_19247,1085.94
Order_No_11351,1977.01
Order_No_18097,1492.41
Order_No_14012,2003.59
Order_No_27549,2449.25
Order_No_15530,1346.36
Order_No_13522,974.36
Order_No_6115,2354.03
Order_No_18443,851.12
Order_No_12547,1396.15
Order_No_3534,955.45
Order_No_17821,1165.09
Order_No_25744,1336.19
Order_No_16069,1122.09
Order_No_13443,1030.05
Order_No_2755,974.61
Order_No_20077,1209.01
Order_No_1670,2623.97
Order_No_14086,867.58
Order_No_12347,1025.52
Order_No_9805,2608.08
Order_No_24598,2031.73
Order_No_23283,1497.51
Order_No_3639,1193.47
Order_No_14428,796.54
Order_No_9680,371.6
Order_No_15554,1532.13
Order_No_21294,2258.89
Order_No_26464,1349.01
Order_No_24632,1242.06
Order_No_27845,1010.93
Order_No_19309,1376.97
Order_No_12724,2626.32
Order_No_8108,1095.81
Order_No_6598,2167.35
Order_No_5777,1647.15
Order_No_19229,900.46
Order_No_14505,2852.2
Order_No_23567,2450.83
Order_No_25219,2370.79
Order_No_24087,1519.55
Order_No_26551,555.83
Order_No_7232,1115.52
Order_No_19728,3829.72
Order_No_10024,1409.99
Order_No_10496,1167.88
Order_No_7302,673.43
Order_No_19693,1630.7
Order_No_25414,1481.99
Order_No_24410,1374.71
Order_No_16953,1241.39
Order_No_6837,3410.72
Order_No_24933,2377.29
Order_No_26198,1385.57
Order_No_21628,1430.91
Order_No_11718,1533.21
Order_No_18468,1781.97
Order_No_1872,1273.71
Order_No_23149,1115.51
Order_No_19370,1461.61
Order_No_13807,2397.55
Order_No_4883,968.08
Order_No_7867,1097.98
Order_No_8296,1782.87
Order_No_6373,1266.36
Order_No_9999,765.0
Order_No_13445,704.73
Order_No_21546,2724.46
Order_No_5680,2142.38
Order_No_11518,1915.04
Order_No_9297,1761.76
Order_No_24696,2322.42
Order_No_18340,1906.73
Order_No_5113,1431.27
Order_No_23256,1295.52
Order_No_19652,1079.61
Order_No_5498,1066.24
Order_No_25918,1419.76
Order_No_2973,1885.33
Order_No_10515,2632.31
Order_No_13276,1642.66
Order_No_16518,865.81
Order_No_12672,1460.32
Order_No_8375,975.45
Order_No_18391,894.54
Order_No_15220,2841.7
Order_No_2106,1096.26
Order_No_15339,1665.14
Order_No_23752,1981.42
Order_No_12192,2206.18
Order_No_12262,1281.22
Order_No_16672,1270.56
Order_No_10103,1096.27
Order_No_4838,1362.57
Order_No_4273,1426.68
Order_No_13792,2122.94
Order_No_7785,2459.95
Order_No_14374,1564.95
Order_No_12727,1688.94
Order_No_27540,1603.68
Order_No_21070,1270.3
Order_No_1330,2991.25
Order_No_21400,1310.3
Order_No_4640,1437.77
Order_No_10170,1674.98
Order_No_12846,2863.78
Order_No_22718,1955.56
Order_No_7641,2469.05
Order_No_21080,1278.9
Order_No_20873,1570.55
Order_No_27719,1485.73
Order_No_9292,1355.63
Order_No_342,2347.1
Order_No_1200,2340.89
Order_No_6720,1707.29
Order_No_5775,1344.8
Order_No_17364,1467.43
Order_No_13387,1790.12
Order_No_18982,1131.97
Order_No_5920,1849.11
Order_No_18661,1341.19
Order_No_24129,1394.57
Order_No_9732,1558.22
Order_No_26100,1049.88
Order_No_3675,1754.04
Order_No_22380,1862.26
Order_No_21675,951.49
Order_No_9287,2449.29
Order_No_21645,1336.46
Order_No_8523,2513.02
Order_No_13879,2037.13
Order_No_14627,1104.13
Order_No_719,1359.85
Order_No_26952,1580.02
Order_No_2603,2584.45
Order_No_8161,1283.99
Order_No_20659,1444.2
Order_No_5052,2758.78
Order_No_7393,2098.13
Order_No_28137,1453.08
Order_No_5331,1035.76
Order_No_10073,2189.72
Order_No_9638,1589.95
Order_No_24307,872.43
Order_No_24147,2492.62
Order_No_22364,1282.33
Order_No_500,1527.37
Order_No_2491,949.82
Order_No_18628,1216.79
Order_No_6408,1021.31
Order_No_17456,886.4
Order_No_10448,1344.35
Order_No_25423,988.26
Order_No_862,1212.4
Order_No_17200,2002.33
Order_No_347,941.61
Order_No_22067,1651.93
Order_No_21865,1436.4
Order_No_1175,948.02
Order_No_1247,696.7
Order_No_8334,1471.84
Order_No_7863,1210.37
Order_No_10133,1056.77
Order_No_11465,1867.77
Order_No_2162,3022.05
Order_No_13651,926.06
Order_No_1585,968.54
Order_No_401,925.83
Order_No_21583,1533.51
Order_No_4667,1381.78
Order_No_6100,909.17
Order_No_25822,2905.43
Order_No_8007,1583.19
Order_No_9480,2095.74
Order_No_1557,1488.4
Order_No_7335,2067.72
Order_No_16968,1660.49
Order_No_15371,1293.56
Order_No_12067,556.61
Order_No_18608,3013.53
Order_No_932,778.33
Order_No_24286,1244.79
Order_No_8191,1399.26
Order_No_11609,1876.0
Order_No_3621,1649.86
Order_No_18538,2357.26
Order_No_23813,1862.15
Order_No_24400,1108.45
Order_No_3036,759.68
Order_No_14680,1242.08
Order_No_11980,1405.33
Order_No_25406,1771.79
Order_No_7487,1357.2
Order_No_8675,1501.5
Order_No_22026,978.54
Order_No_7556,2067.27
Order_No_6553,2949.99
Order_No_20548,1696.44
Order_No_11094,1683.46
Order_No_20022,1590.44
Order_No_25836,2717.9
Order_No_18235,1075.2
Order_No_10943,2625.09
Order_No_14551,1177.84
Order_No_16360,1388.57
Order_No_22792,2212.42
Order_No_28121,1892.5
Order_No_180,2690.47
Order_No_17888,1524.82
Order_No_15225,2560.55
Order_No_5805,1285.05
Order_No_21364,1803.81
Order_No_9051,1171.89
Order_No_25337,864.55
Order_No_2561,855.65
Order_No_19284,1022.67
Order_No_7205,1631.72
Order_No_8356,2176.08
Order_No_13382,1143.24
Order_No_13480,1477.98
Order_No_15687,1552.85
Order_No_5992,2038.35
Order_No_19589,1234.72
Order_No_21950,1319.41
Order_No_17066,2302.88
Order_No_4900,1164.81
Order_No_12750,2743.55
Order_No_13130,1398.63
Order_No_22215,1044.17
Order_No_1412,1598.56
Order_No_21259,1172.41
Order_No_10629,1951.93
Order_No_28183,1436.97
Order_No_9504,921.85
Order_No_8856,597.4
Order_No_16588,987.59
Order_No_16640,1532.85
Order_No_18267,1340.21
Order_No_8526,1970.55
Order_No_10212,2054.35
Order_No_15728,1430.84
Order_No_7934,1354.82
Order_No_14391,985.88
Order_No_11497,2746.63
Order_No_26985,944.39
Order_No_1736,1693.58
Order_No_8112,734.12
Order_No_12948,1729.66
Order_No_2522,1625.7
Order_No_9315,1142.74
Order_No_16086,1651.35
Order_No_18028,1093.37
Order_No_25042,1187.41
Order_No_25072,2411.05
Order_No_16560,1333.07
Order_No_6785,1469.43
Order_No_5674,1228.69
Order_No_23335,1400.56
Order_No_24269,1126.51
Order_No_16209,2776.95
Order_No_9602,1810.63
Order_No_10825,1659.14
Order_No_16657,1256.71
Order_No_5972,1212.88
Order_No_23516,1166.99
Order_No_5731,735.84
Order_No_26959,2618.04
Order_No_12510,1277.3
Order_No_25592,2703.44
Order_No_157,1172.2
Order_No_6675,1750.06
Order_No_26538,2472.54
Order_No_25083,1523.12
Order_No_23893,2429.37
Order_No_16608,2124.63
Order_No_11571,1906.44
Order_No_7871,3524.7
Order_No_2789,1072.63
Order_No_4522,859.63
Order_No_8736,1055.0
Order_No_14349,2142.12
Order_No_24455,1948.89
Order_No_19389,895.02
Order_No_5559,1868.73
Order_No_26394,1986.18
Order_No_26341,2234.94
Order_No_15367,1777.88
Order_No_19089,1064.89
Order_No_7010,2111.77
Order_No_24195,628.24
Order_No_17907,1234.79
Order_No_10135,1117.62
Order_No_26212,1413.36
Order_No_9065,1820.23
Order_No_1976,1255.31
Order_No_26332,1929.59
Order_No_4877,1075.43
Order_No_14546,2436.15
Order_No_28230,2989.75
Order_No_24615,1425.78
Order_No_26355,1384.38
Order_No_10848,1173.66
Order_No_18565,1431.25
Order_No_6708,1402.38
Order_No_14439,1407.18
Order_No_4913,1356.54
Order_No_14515,1758.49
Order_No_18056,1403.72
Order_No_12188,857.98
Order_No_5413,2062.24
Order_No_17508,1108.19
Order_No_16622,1083.58
Order_No_21188,1139.3
Order_No_18792,1189.91
Order_No_2577,1834.07
Order_No_8145,767.94
Order_No_7837,1785.77
Order_No_1206,2562.69
Order_No_7996,3052.44
Order_No_23716,2115.13
Order_No_18231,1305.03
Order_No_4221,1131.04
Order_No_14802,1395.91
Order_No_22396,1253.48
Order_No_13713,1280.26
Order_No_20690,867.12
Order_No_9846,1142.42
Order_No_8870,939.08
Order_No_8437,2522.08
Order_No_15567,2444.45
Order_No_22604,1525.05
Order_No_28115,2118.13
Order_No_14578,1347.03
Order_No_6163,2027.5
Order_No_9770,1492.66
Order_No_19537,1111.85
Order_No_20554,2549.14
Order_No_4482,832.61
Order_No_4770,1756.09
Order_No_24442,3262.0
Order_No_13192,1330.87
Order_No_20797,1610.65
Order_No_13214,1434.8
Order_No_8699,1139.83
Order_No_1678,1049.23
Order_No_5605,2270.73
Order_No_8422,2633.15
Order_No_27321,1294.47
Order_No_19030,652.09
Order_No_8152,2503.92
Order_No_15176,853.36
Order_No_9688,2247.94
Order_No_590,1443.26
Order_No_17474,1292.52
Order_No_11300,976.18
Order_No_18934,1277.39
Order_No_8967,1771.04
Order_No_13917,1638.3
Order_No_2657,1288.53
Order_No_9628,1639.5
Order_No_13096,1388.21
Order_No_15766,1591.6
Order_No_27131,1383.05
Order_No_14530,2678.17
Order_No_10563,1958.77
Order_No_6990,1542.76
Order_No_1970,1790.82
Order_No_21270,1901.26
Order_No_16123,1243.56
Order_No_25225,799.31
Order_No_9133,1378.32
Order_No_19478,1555.01
Order_No_26487,1624.13
Order_No_23220,1428.5
Order_No_24611,1447.06
Order_No_26783,1162.57
Order_No_8424,1089.55
Order_No_25017,2002.73
Order_No_340,1690.99
Order_No_11178,1903.69
Order_No_12431,2559.87
Order_No_19611,1354.9
Order_No_21376,1417.8
Order_No_14637,1178.07
Order_No_8668,1481.19
Order_No_19010,939.29
Order_No_14601,2188.12
Order_No_27113,1372.89
Order_No_5142,980.01
Order_No_25288,2079.3
Order_No_8771,1688.57
Order_No_1248,1423.62
Order_No_11858,1546.26
Order_No_8264,1675.7
Order_No_21737,2615.29
Order_No_26130,1619.11
Order_No_1799,2121.91
Order_No_6677,1476.0
Order_No_9885,1780.89
Order_No_14353,1944.35
Order_No_19184,903.27
Order_No_2240,1734.61
Order_No_17187,1271.88
Order_No_14143,1503.23
Order_No_14053,1374.19
Order_No_5905,1459.64
Order_No_20412,3025.82
Order_No_22259,2488.79
Order_No_16558,990.74
Order_No_19288,876.24
Order_No_13992,3735.11
Order_No_13972,2306.14
Order_No_27404,816.31
Order_No_12062,1049.9
Order_No_8477,1700.07
Order_No_367,745.31
Order_No_4109,1907.28
Order_No_24899,1674.59
Order_No_19938,1749.08
Order_No_25969,1627.81
Order_No_8379,2028.66
Order_No_17960,1084.3
Order_No_21081,1516.25
Order_No_17788,1941.81
